file,type,length,modification,result
1642,Pop,5,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:36:13"",""custom_files"":[{""acrid"":""f27a4ac74288cb2d24ba14c5bda5150a"",""db_end_time_offset_ms"":4460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4460,""play_offset_ms"":4740,""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Wackity Schmackity Doo"",""title"":""001642.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""Hrz"",""Artist"":""So Cow"",""bucket_id"":""22150"",""duration_ms"":29720}]},""result_type"":0,""cost_time"":0.31200003623962,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1644,Pop,5,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.65100002288818,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:14"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4520,""play_offset_ms"":4720,""Artist"":""So Cow"",""Album"":""Wackity Schmackity Doo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""bucket_id"":""22150"",""duration_ms"":29720,""acrid"":""f07e066b30da937ee2ffe1c28e787556"",""title"":""001644.mp3.db"",""Title"":""Outskirts""}]},""result_type"":0}
"
1649,Pop,5,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.2030000686646,""metadata"":{""custom_files"":[{""acrid"":""48c5cd7af63dfb7981ff7b1ff33ccc42"",""Title"":""Inis Meain"",""bucket_id"":""22150"",""duration_ms"":29720,""score"":100,""Comment"":"""",""Track Number"":"""",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4520,""play_offset_ms"":4700,""Album"":""Wackity Schmackity Doo"",""db_end_time_offset_ms"":4520,""db_begin_time_offset_ms"":0,""title"":""001649.mp3.db"",""Artist"":""So Cow"",""Genre"":""Pop""}],""timestamp_utc"":""2024-06-11 19:36:16""}}
"
1661,Pop,5,original,"{""cost_time"":1.8519999980927,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4460,""play_offset_ms"":4740,""Track Number"":"""",""Genre"":""Pop"",""acrid"":""0b97712c213d6cb4c71b5b880ae893dd"",""Album"":""Wackity Schmackity Doo"",""Title"":""Only Fools and Horses Theme"",""score"":100,""title"":""001661.mp3.db"",""Comment"":"""",""Artist"":""So Cow"",""bucket_id"":""22150"",""duration_ms"":29720,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:19""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1663,Pop,5,original,"{""cost_time"":0.29900002479553,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:20"",""custom_files"":[{""db_end_time_offset_ms"":4560,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4560,""play_offset_ms"":4740,""title"":""001663.mp3.db"",""Album"":""Egg Soldiers"",""acrid"":""0b8ed9876aa9c42699e67b7c8d040591"",""Title"":""So High"",""Artist"":""Softboiled Eggies"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
1666,Pop,5,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.1549999713898,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:22"",""custom_files"":[{""Title"":""She Fell Through the Trees"",""Artist"":""Softboiled Eggies"",""score"":100,""db_begin_time_offset_ms"":0,""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""play_offset_ms"":4720,""Album"":""Egg Soldiers"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""fc33a91cfb29111c6edd5055540dd65a"",""title"":""001666.mp3.db"",""sample_end_time_offset_ms"":4440,""sample_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4440}]},""result_type"":0}
"
1673,Field Recording,5,original,"{""cost_time"":0.26099991798401,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:23"",""custom_files"":[{""db_end_time_offset_ms"":4620,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4620,""play_offset_ms"":4720,""Artist"":""Solemn Man"",""title"":""001673.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Field Recording"",""acrid"":""152f090a70c7a0695b178cbddcdf9762"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Title"":""Track 07"",""Album"":""Thee Haunted Cobblestone Sunset Concert Series #10"",""db_begin_time_offset_ms"":0}]}}
"
1680,International,5,original,"{""cost_time"":1.6259999275208,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4420,""play_offset_ms"":4720,""acrid"":""03634543a33a8365f369df57f70e9fed"",""Album"":""Zanzibar, New York"",""Track Number"":"""",""db_begin_time_offset_ms"":0,""score"":100,""bucket_id"":""22150"",""title"":""001680.mp3.db"",""Title"":""Bashraf Salama"",""Genre"":""International"",""Artist"":""Sounds of Taraab"",""duration_ms"":29700,""Comment"":""""}],""timestamp_utc"":""2024-06-11 19:36:25""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1681,International,5,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.3379998207092,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""acrid"":""3342ac77c3dcf91165e7587b628c17ca"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4440,""play_offset_ms"":4720,""Album"":""Zanzibar, New York"",""Title"":""Daka Kozi Manowe"",""Artist"":""Sounds of Taraab"",""title"":""001681.mp3.db""}],""timestamp_utc"":""2024-06-11 19:36:27""}}
"
1682,International,5,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:36:28"",""custom_files"":[{""acrid"":""395b2f86bac980ec98ee9be165327271"",""db_end_time_offset_ms"":4340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4340,""play_offset_ms"":4720,""score"":100,""Album"":""Zanzibar, New York"",""Title"":""Nie Zama Nie Sema"",""title"":""001682.mp3.db"",""db_begin_time_offset_ms"":0,""Artist"":""Sounds of Taraab"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.29599976539612,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1683,International,5,original,"{""cost_time"":1.1610000133514,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4520,""play_offset_ms"":4720,""Artist"":""Sounds of Taraab"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""acrid"":""c3a6730e4ed34b271b7e9af2e76379f6"",""Album"":""Zanzibar, New York"",""score"":100,""title"":""001683.mp3.db"",""Title"":""Mapenzi Matamu"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:30""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1684,International,5,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.5140001773834,""metadata"":{""custom_files"":[{""acrid"":""e00d46bfd0f0e7822b267b5617001369"",""Title"":""Mahaba Wa Taka Nini"",""Artist"":""Sounds of Taraab"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""db_end_time_offset_ms"":4540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4540,""play_offset_ms"":4720,""db_begin_time_offset_ms"":0,""Album"":""Zanzibar, New York"",""score"":100,""title"":""001684.mp3.db""}],""timestamp_utc"":""2024-06-11 19:36:32""}}
"
1685,International,5,original,"{""cost_time"":0.34200000762939,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:33"",""custom_files"":[{""db_end_time_offset_ms"":4620,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4620,""play_offset_ms"":4720,""title"":""001685.mp3.db"",""Album"":""Zanzibar, New York"",""Title"":""Eni Wana Damu"",""Artist"":""Sounds of Taraab"",""acrid"":""39eea1cd57212c41c743caded0943c57"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
1686,International,5,original,"{""cost_time"":0.76500010490417,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4500,""play_offset_ms"":4720,""Track Number"":"""",""Genre"":""International"",""acrid"":""fe1890d9c78c66e358e47205778d16e2"",""score"":100,""Comment"":"""",""title"":""001686.mp3.db"",""Album"":""Zanzibar, New York"",""Artist"":""Sounds of Taraab"",""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""Rufiji"",""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:35""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1687,International,5,original,"{""cost_time"":0.93600010871887,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4360,""play_offset_ms"":4740,""acrid"":""7fea1af58dbbde78f677c151503ea103"",""Album"":""Zanzibar, New York"",""Track Number"":"""",""db_begin_time_offset_ms"":0,""score"":100,""bucket_id"":""22150"",""title"":""001687.mp3.db"",""Title"":""Lala, Mpenzi Lala"",""Genre"":""International"",""Artist"":""Sounds of Taraab"",""duration_ms"":29700,""Comment"":""""}],""timestamp_utc"":""2024-06-11 19:36:37""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1688,International,5,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:36:38"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4600,""play_offset_ms"":4740,""score"":100,""Title"":""Sishituki"",""Artist"":""Sounds of Taraab"",""title"":""001688.mp3.db"",""Album"":""Zanzibar, New York"",""Comment"":"""",""Track Number"":"""",""Genre"":""International"",""acrid"":""6947bac9618d1dc5418a6c2f597d9a00"",""bucket_id"":""22150"",""duration_ms"":29740}]},""cost_time"":0.30999994277954,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1689,International,5,original,"{""cost_time"":0.36399984359741,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:39"",""custom_files"":[{""db_end_time_offset_ms"":4480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4480,""play_offset_ms"":4720,""Comment"":"""",""title"":""001689.mp3.db"",""Genre"":""International"",""acrid"":""65da759d7eead985cbbf61bc1f79cd9c"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Title"":""Unalo"",""Artist"":""Sounds of Taraab"",""Album"":""Zanzibar, New York"",""Track Number"":"""",""db_begin_time_offset_ms"":0}]}}
"
1701,Folk,5,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":0.93300008773804,""metadata"":{""custom_files"":[{""acrid"":""2077df953fe36d28d9b7ee726f70e8e6"",""Title"":""Clouds"",""Artist"":""Spires that in the Sunset Rise"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4100,""play_offset_ms"":4720,""Album"":""This is Fire"",""db_end_time_offset_ms"":4100,""db_begin_time_offset_ms"":0,""score"":100,""title"":""001701.mp3.db"",""bucket_id"":""22150""}],""timestamp_utc"":""2024-06-11 19:36:40""}}
"
1702,Folk,5,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:36:42"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4480,""play_offset_ms"":4720,""score"":100,""Title"":""Java Pop"",""Artist"":""Spires that in the Sunset Rise"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""Album"":""Curse the Traced Bird"",""title"":""001702.mp3.db"",""acrid"":""aaab7a015c0b76f15b0220b2aa093c69"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.28699994087219,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1703,Folk,5,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 19:36:43"",""custom_files"":[{""acrid"":""827cec32087fb4fdb32963bc85d6583c"",""db_end_time_offset_ms"":4440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4440,""play_offset_ms"":4700,""Title"":""Equus Haar"",""score"":100,""Artist"":""Spires that in the Sunset Rise"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""Album"":""Curse the Traced Bird"",""title"":""001703.mp3.db"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29680}]},""result_type"":0,""cost_time"":0.26800012588501,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1704,Folk,5,original,"{""cost_time"":0.27299976348877,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:44"",""custom_files"":[{""db_end_time_offset_ms"":4480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4480,""play_offset_ms"":4720,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""001704.mp3.db"",""Album"":""This is Fire"",""acrid"":""229e602014a3cff91913568b4c8a134e"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Artist"":""Spires that in the Sunset Rise"",""Title"":""Morning Song"",""db_begin_time_offset_ms"":0}]}}
"
1706,Rock,5,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":0.73000001907349,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""acrid"":""e8cb8fed05a8ec08cd51d8e2f856a363"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4500,""play_offset_ms"":4720,""Title"":""In the Piney's"",""Album"":""In the Pineys"",""title"":""001706.mp3.db"",""Artist"":""Strapping Fieldhands""}],""timestamp_utc"":""2024-06-11 19:36:45""}}
"
1720,Psych-Rock,5,original,"{""cost_time"":0.25600004196167,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:46"",""custom_files"":[{""db_end_time_offset_ms"":4320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4320,""play_offset_ms"":4700,""title"":""001720.mp3.db"",""Album"":""The Phynx"",""acrid"":""3fc420060e5854450d798727aff4f7b9"",""Title"":""Harken Sunshine"",""score"":100,""Artist"":""Sun Araw"",""duration_ms"":29700,""bucket_id"":""22150"",""Comment"":"""",""Track Number"":"""",""Genre"":""Psych-Rock"",""db_begin_time_offset_ms"":0}]}}
"
1732,Experimental,5,original,"{""cost_time"":1.103000164032,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4540,""play_offset_ms"":4720,""acrid"":""0b22191d8bee7782c84da2cb09c50086"",""Title"":""Black Jerusalem"",""Artist"":""Teeth Mountain"",""Album"":""Teeth Mtn CD-R"",""Comment"":"""",""Track Number"":"""",""Genre"":""Experimental"",""score"":100,""title"":""001732.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:48""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1733,Experimental,5,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:50"",""custom_files"":[{""Album"":""Teeth Mtn CD-R"",""title"":""001733.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4500,""sample_begin_time_offset_ms"":0,""acrid"":""5a2528d0d0c5c02e0e56bbbd735cfa6f"",""play_offset_ms"":4720,""Artist"":""Teeth Mountain"",""Comment"":"""",""Track Number"":"""",""Genre"":""Experimental"",""bucket_id"":""22150"",""duration_ms"":29740,""Title"":""Keinsein"",""score"":100,""sample_end_time_offset_ms"":4500}]},""cost_time"":1.3659999370575}
"
1735,Experimental,5,original,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":0.92600011825562,""metadata"":{""timestamp_utc"":""2024-06-11 19:36:52"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""title"":""001735.mp3.db"",""Album"":""Teeth Mtn CD-R"",""score"":100,""db_begin_time_offset_ms"":0,""Title"":""Ghost Science"",""bucket_id"":""22150"",""play_offset_ms"":4720,""acrid"":""27f35731dfed4a9e5de9093519c3dc3e"",""duration_ms"":29680,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4600,""Artist"":""Teeth Mountain"",""db_end_time_offset_ms"":4600,""Genre"":""Experimental""}]}}
"
1736,Experimental,5,original,"{""cost_time"":0.68599987030029,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4500,""play_offset_ms"":4660,""Track Number"":"""",""Genre"":""Experimental"",""acrid"":""1cb977b1b80e9ce2378d820018d5e3bc"",""Album"":""Teeth Mtn CD-R"",""score"":100,""title"":""001736.mp3.db"",""Comment"":"""",""Artist"":""Teeth Mountain"",""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""Soft Beast"",""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:53""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
1883,Rock,5,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 19:36:55"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":4580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4580,""Album"":""Introducing The Yolks"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""75fa68eb248399aff8807ec2cc3c1851"",""title"":""001883.mp3.db"",""Title"":""I Do What I Do"",""Artist"":""The Yolks"",""play_offset_ms"":4740}]},""result_type"":0,""cost_time"":0.94199991226196}
"
1891,Rock,5,original,"{""cost_time"":0.64100003242493,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":4440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":4440,""play_offset_ms"":4740,""acrid"":""e3cd5163435cef6dc15a17c597bfa79e"",""Artist"":""Thee Oh Sees"",""Title"":""Kids In Cars"",""Comment"":"""",""Track Number"":"""",""score"":100,""title"":""001891.mp3.db"",""bucket_id"":""22150"",""Genre"":""Rock"",""Album"":""Peanut Butter Oven EP"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 19:36:56""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
